img,title,console,genre,publisher,developer,vg_score,critic_score,user_score,total_shipped,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/9778305ccc.jpg,From Russia with Love,PS2,Action,Electronic Arts,EA Redwood Shores,,,,,0.41,0.34,,0.01,0.06,2005-11-01,
/games/boxart/full_naughty-bear_5AmericaFront.jpg,Naughty Bear,X360,Action,505 Games,Artificial Mind and Movement,,4.4,,,0.41,0.21,,0.15,0.04,2010-06-29,
/games/boxart/1480757ccc.jpg,Minority Report: Everybody Runs,PS2,Action,Activision,Treyarch,,,,,0.41,0.2,,0.15,0.05,2002-11-18,
/games/boxart/full_7288046AmericaFrontccc.jpg,Spider-Man: Web of Shadows,X360,Action,Activision,Shaba Games / Treyarch,,6.6,,,0.4,0.36,,0.02,0.03,2008-10-21,
/games/boxart/3937791ccc.jpg,Pengo,2600,Action,Atari,Atari,,,,,0.4,0.38,,0.02,0.0,1984-01-01,
/games/boxart/full_2394423AmericaFrontccc.jpg,Mouse Trap,2600,Action,Coleco,Coleco,,,,,0.4,0.38,,0.02,0.0,1982-01-01,
/games/boxart/5381321ccc.jpg,Beowulf: The Game,X360,Action,Ubisoft,Ubisoft,,4.9,,,0.4,0.36,,0.01,0.03,2007-11-13,
/games/boxart/172547ccc.jpg,Congo Bongo,2600,Action,Sega,Sega,,,,,0.4,0.37,,0.02,0.0,1983-01-01,
/games/boxart/full_8361278AmericaFrontccc.jpg,Warriors Orochi 2 (JP sales),PS2,Action,KOEI,Omega Force,,,,,0.4,,0.4,,,2008-09-23,
/games/boxart/8652460ccc.jpg,The Incredibles: Rise of the Underminer,GBA,Action,THQ,Helixe,,,,,0.4,0.29,,0.11,0.01,2005-11-01,
/games/boxart/6444207ccc.jpg,Power Rangers: Dino Thunder,GC,Action,THQ,Pacific Coast Power & Light,,5.3,,,0.4,0.31,,0.08,0.01,2004-09-14,
/games/boxart/full_1829350AmericaFrontccc.jpg,Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,DS,Action,Konami,Konami,8.3,7.5,,,0.4,0.27,0.09,0.01,0.03,2009-05-19,
/games/boxart/full_7252817AmericaFrontccc.jpg,James Cameron's Avatar: The Game,DS,Action,Ubisoft,Ubisoft Montreal,,6.4,,,0.4,0.18,,0.18,0.04,2009-12-01,
/games/boxart/default.jpg,Transformers: Fall of Cybertron,PS3,Action,Activision,High Moon Studios,,,,,0.4,0.19,,0.15,0.06,2012-08-21,
/games/boxart/full_6906695AmericaFrontccc.jpg,Dynasty Warriors 8,All,Action,Tecmo Koei,Omega Force,,,,0.4,,,,,,2013-07-16,2020-10-16
/games/boxart/full_6222059JapanFrontccc.jpg,Gundam Breaker,All,Action,Namco Bandai Games,Namco Bandai Games,,,,0.4,,,,,,2013-06-27,2020-11-23
/games/boxart/6578805ccc.jpg,Rocket Power: Dream Scheme,GBA,Action,THQ,Helixe,,,,,0.4,0.29,,0.11,0.01,2001-11-03,
/games/boxart/1855481ccc.jpg,Rampage: Total Destruction,GC,Action,Midway Games,"Pipeworks Software, Inc.",,,,,0.4,0.31,,0.08,0.01,2006-04-24,
/games/boxart/full_3857046AmericaFrontccc.jpg,Nicktoons: Freeze Frame Frenzy,GBA,Action,THQ,Altron,,,,,0.4,0.29,,0.11,0.01,2004-09-27,
/games/boxart/1839209ccc.jpg,Transformers: The Game,PS3,Action,Activision,Traveller's Tales,,,,,0.4,0.32,0.01,0.03,0.04,2007-06-26,
/games/boxart/full_3938123AmericaFrontccc.jpg,The Lego Ninjago Movie Videogame,NS,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,0.4,0.21,,0.15,0.03,2017-09-22,2018-05-29
/games/boxart/full_8087054AmericaFrontccc.jpg,Ghostbusters: The Video Game,DS,Action,Atari,Zen Studios Inc.,,,,,0.4,0.24,,0.12,0.04,2009-06-16,
/games/boxart/full_7141238AmericaFrontccc.jpg,Star Wars The Clone Wars: Republic Heroes,DS,Action,LucasArts,Krome Studios,,5.9,,,0.4,0.22,,0.14,0.04,2009-10-06,
/games/boxart/full_no-more-heroes-2-desperate-struggle_6AmericaFront.jpg,No More Heroes 2: Desperate Struggle,Wii,Action,Ubisoft,Grasshopper Manufacture,8.9,8.5,,,0.4,0.2,0.04,0.11,0.03,2010-01-26,
/games/boxart/full_planet-51_6AmericaFront.jpg,Planet 51,DS,Action,Sega,Firebrand Games,,,,,0.39,0.22,,0.14,0.04,2009-11-17,
/games/boxart/full_3932705AmericaFrontccc.jpg,Tomb Raider: Anniversary,X360,Action,Eidos Interactive,Crystal Dynamics,,7.9,,,0.39,0.12,,0.22,0.05,2007-10-23,
/games/boxart/full_harry-potter-and-the-deathly-hallows-part-1_1AmericaFront.jpg,Harry Potter and the Deathly Hallows - Part 1,PS3,Action,Electronic Arts,EA Bright Light,,,,,0.39,0.13,,0.2,0.07,2010-11-09,
/games/boxart/full_4676378AmericaFrontccc.jpg,Fantastic Four: Rise of the Silver Surfer,PS2,Action,2K Games,7 Studios,,,,,0.39,0.19,,0.15,0.05,2007-06-15,
/games/boxart/full_8063156AmericaFrontccc.jpg,Ultimate Spider-Man,XB,Action,Activision,Treyarch,,,,,0.39,0.26,,0.11,0.02,2005-09-22,
/games/boxart/8798344ccc.jpg,Disney's Brother Bear,GBA,Action,THQ,Vicarious Visions,,,,,0.39,0.28,,0.1,0.01,2003-11-04,
/games/boxart/full_8038602AmericaFrontccc.jpg,Super Monkey Ball: Step & Roll,Wii,Action,Sega,Sega,,6.0,,,0.39,0.15,,0.19,0.04,2010-02-09,
/games/boxart/full_6369924AmericaFrontccc.jpg,LEGO Marvel's Avengers,X360,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,0.39,0.19,,0.17,0.03,2016-01-26,2018-04-06
/games/boxart/full_8931241AmericaFrontccc.png,Iron Man 2,PS3,Action,Sega,"Sega Studios, San Francisco",,,,,0.39,0.14,,0.19,0.07,2010-05-04,
/games/boxart/7447265ccc.jpg,Laser Blast,2600,Action,Activision,Activision,,,,,0.39,0.37,,0.02,0.0,1981-03-01,
/games/boxart/full_1783323AmericaFrontccc.jpg,SpongeBob's Truth or Square (US sales),PSP,Action,THQ,Heavy Iron Studios,,,,,0.39,0.39,,0.0,,2009-10-26,
/games/boxart/full_5550558AmericaFrontccc.jpg,SpongeBob's Truth or Square (US sales),Wii,Action,THQ,Heavy Iron Studios,,,,,0.39,0.38,,0.01,,2009-10-26,
/games/boxart/3774101ccc.jpg,BattleTanx: Global Assault,N64,Action,3DO,3DO,,,,,0.39,0.31,,0.07,0.0,1999-08-31,
/games/boxart/full_3507131AmericaFrontccc.png,Batman: Arkham VR,PS4,Action,Warner Bros. Interactive Entertainment,Rocksteady Studios,,,,,0.39,0.32,,,0.07,2016-10-11,
/games/boxart/full_2660153AmericaFrontccc.jpg,Star Wars The Clone Wars: Republic Heroes,X360,Action,LucasArts,Krome Studios,,,,,0.39,0.18,,0.17,0.04,2009-10-06,
/games/boxart/7718194ccc.jpg,Blood Omen 2,PS2,Action,Eidos Interactive,Crystal Dynamics,,,,,0.39,0.19,,0.15,0.05,2002-03-21,
/games/boxart/7482383ccc.jpg,Cabela's Dangerous Hunts 2,PS2,Action,Activision,Sand Grain Studios,,,,,0.39,0.19,,0.15,0.05,2005-11-15,
/games/boxart/full_4045856AmericaFrontccc.jpg,The Evil Within 2,XOne,Action,Bethesda Softworks,Tango Gameworks,,,,,0.39,0.25,,0.1,0.04,2017-10-13,2018-05-10
/games/boxart/full_2377865AmericaFrontccc.jpg,Outlast II,PC,Action,Unknown,Red Barrels,,,,0.39,,,,,,,2017-12-31
/games/boxart/full_9284776AmericaFrontccc.jpg,RWBY: Grimm Eclipse,PC,Action,Unknown,Rooster Teeth Games,,,,0.39,,,,,,,2019-02-10
/games/boxart/1921255ccc.jpg,Robert Ludlum's The Bourne Conspiracy,PS3,Action,Sierra Entertainment,High Moon Studios,,7.6,,,0.39,0.18,,0.14,0.06,2008-06-03,
/games/boxart/1617742ccc.jpg,Hitman: Blood Money,X360,Action,Eidos Interactive,IO Interactive,,8.1,,,0.39,0.29,0.01,0.06,0.03,2006-05-30,
/games/boxart/3870479ccc.jpg,Silent Hill: Homecoming,PS3,Action,Konami,Double Helix Games,,7.4,,,0.39,0.18,,0.15,0.06,2008-09-30,
/games/boxart/full_9896201AmericaFrontccc.jpg,Zone of the Enders HD Collection,PS3,Action,Konami Digital Entertainment,Kojima Productions,,,,,0.39,0.21,0.09,0.04,0.05,2012-10-30,2018-01-28
/games/boxart/full_1933747AmericaFrontccc.jpg,Airlock,2600,Action,Data Age,Data Age,,,,,0.39,0.36,,0.02,0.0,1982-01-01,
/games/boxart/full_lego-star-wars-iii-the-clone-wars_579AmericaFront.jpg,LEGO Star Wars III: The Clone Wars,PSP,Action,LucasArts,Traveller's Tales,,6.3,,,0.39,0.14,,0.16,0.08,2011-03-22,
/games/boxart/38459ccc.jpg,Evil Dead: Fistfull of Boomstick,PS2,Action,THQ,VIS Entertainment,,,,,0.38,0.19,,0.15,0.05,2003-05-20,
/games/boxart/full_3787211AmericaFrontccc.jpg,Metal Gear Solid HD Collection,X360,Action,Konami,Bluepoint Games,,9.2,,,0.38,0.25,,0.1,0.03,2011-11-08,
/games/boxart/7278668ccc.jpg,Viking: Battle for Asgard,PS3,Action,Sega,The Creative Assembly,,6.6,,,0.38,0.14,,0.18,0.07,2008-03-25,
/games/boxart/3663365ccc.jpg,Looney Tunes: Acme Arsenal,PS2,Action,Warner Bros. Interactive,Red Tribe,,,,,0.38,0.19,,0.15,0.05,2007-10-09,
/games/boxart/159107ccc.gif,Ice Age,GBA,Action,Ubisoft,A2M,,4.2,,,0.38,0.27,,0.1,0.01,2002-03-18,
/games/boxart/full_8153112AmericaFrontccc.jpg,Headhunter,PS2,Action,Sega,Amuze,,,,,0.38,0.19,,0.15,0.05,2002-05-09,
/games/boxart/full_9384514AmericaFrontccc.jpg,Lego Marvel Super Heroes: Universe in Peril,DS,Action,Warner Bros. Interactive Entertainment,TT Fusion,,,,,0.38,0.22,,0.13,0.03,2013-10-22,2018-01-04
/games/boxart/full_saints-row-the-third_377AmericaFront.jpg,Saints Row: The Third,PC,Action,THQ,Volition Inc.,,8.3,,,0.38,0.16,,0.16,0.05,2011-11-15,
/games/boxart/517187ccc.jpg,Ninja: Shadow of Darkness,PS,Action,Eidos Interactive,Unknown,,,,,0.38,0.21,,0.14,0.02,1998-09-30,
/games/boxart/full_1807156AmericaFrontccc.png,Iron Man 2,PSP,Action,Sega,"Sega Studios, San Francisco",,,,,0.38,0.18,,0.13,0.08,2010-05-04,
/games/boxart/9445326ccc.jpg,Disney's Lilo & Stitch 2: Hamsterveil Havoc,GBA,Action,Buena Vista,Climax,,,,,0.38,0.27,,0.1,0.01,2004-10-12,
/games/boxart/full_4688354JapanFrontccc.jpg,Mobile Suit Gundam version 2.0,PS,Action,Bandai,Unknown,,,,,0.38,,0.36,,0.02,1996-03-29,
/games/boxart/full_2316135AmericaFrontccc.jpg,The Incredible Hulk,PS2,Action,Sega,Edge of Reality,,,,,0.38,0.32,,0.01,0.05,2008-06-05,
/games/boxart/9954632ccc.jpg,Hunter: The Reckoning,XB,Action,Interplay,High Voltage Software,,7.8,,,0.38,0.28,,0.08,0.01,2002-05-21,
/games/boxart/full_6429613AmericaFrontccc.jpg,Devil May Cry HD Collection,X360,Action,Capcom,Capcom,,,,0.38,,,,,,2012-04-03,2018-02-07
/games/boxart/full_6493989AmericaFrontccc.jpg,Madagascar: Escape 2 Africa,PS2,Action,Activision,Idol Minds,,,,,0.38,0.12,,0.0,0.26,2008-11-04,
/games/boxart/full_scooby-doo-and-the-spooky-swamp_6AmericaFront.jpg,Scooby-Doo! and the Spooky Swamp,DS,Action,Warner Bros. Interactive,Torus Games,,,,,0.38,0.25,,0.1,0.03,2010-09-14,
/games/boxart/1702919ccc.jpg,Gravitar,2600,Action,Atari,Atari,,,,,0.38,0.35,,0.02,0.0,1983-01-01,
/games/boxart/full_9885913AmericaFrontccc.jpg,Genital Jousting,PC,Action,Unknown,Free Lives,,,,0.38,,,,,,,2019-02-10
/games/boxart/full_4075557AmericaFrontccc.jpg,Batman: Arkham City Armored Edition,WiiU,Action,Warner Bros. Interactive Entertainment,Rocksteady Studios,,8.6,,,0.37,0.16,,0.18,0.03,2012-11-18,2018-04-20
/games/boxart/default.jpg,Warriors Orochi 2,PS3,Action,Tecmo Koei,Omega Force,,,,,0.37,,0.37,,,2012-03-20,2018-04-24
/games/boxart/full_5415805AmericaFrontccc.jpg,Ultimate Spider-Man,GC,Action,Activision,Treyarch,,,,,0.37,0.29,,0.07,0.01,2005-09-21,
/games/boxart/full_83060AmericaFrontccc.jpg,Prince of Persia: The Forgotten Sands,PSP,Action,Ubisoft,Quebec City,,,,,0.37,0.09,0.01,0.18,0.1,2010-05-18,
/games/boxart/8290624ccc.jpg,Rampage: Total Destruction,PS2,Action,Midway Games,"Pipeworks Software, Inc.",,,,,0.37,0.18,,0.14,0.05,2006-04-24,
/games/boxart/full_4219697PALFrontccc.jpg,Middle-Earth: Shadow of Mordor,PC,Action,Warner Bros. Interactive Entertainment,Monolith Productions,,,,,0.37,0.14,,0.2,0.03,2014-09-30,2018-05-04
/games/boxart/7868824ccc.jpg,Spider-Man: Friend or Foe,PS2,Action,Activision,Next Level Games,,5.4,,,0.37,0.31,,0.01,0.05,2007-10-02,
/games/boxart/full_6485531AmericaFrontccc.jpg,Thief,PS3,Action,Square Enix,Eidos Montreal,,,,,0.37,0.1,0.03,0.19,0.06,2014-02-25,2018-01-04
/games/boxart/full_6466603AmericaFrontccc.jpg,Dynasty Warriors 9,PS4,Action,Tecmo Koei,Omega Force,,,,,0.37,0.1,0.17,0.06,0.03,2018-02-13,2017-12-31
/games/boxart/full_5304839AmericaFrontccc.jpg,Bayonetta 2,NS,Action,Nintendo,PlatinumGames,,9.5,,0.37,,,,,,2018-02-16,2018-04-17
/games/boxart/full_3715858AmericaFrontccc.jpg,Scooby-Doo! Classic Creep Capers,N64,Action,THQ,Terraglyph Interactive Studios,,,,,0.37,0.3,,0.06,0.0,2000-12-04,
/games/boxart/3769811ccc.jpg,Dragonfire,2600,Action,Imagic,Imagic,,,,,0.37,0.35,,0.02,0.0,1982-01-01,
/games/boxart/full_8708226AmericaFrontccc.jpg,Yakuza: Kiwami 2,PS4,Action,Sega,Sega,7.0,,,,0.37,0.08,0.19,0.06,0.03,2018-08-28,2018-01-07
/games/boxart/full_6218092AmericaFrontccc.png,Defiance,PS3,Action,Trion Worlds,Trion Worlds,,,,,0.37,0.19,,0.12,0.06,2013-04-02,2018-05-19
/games/boxart/7329621ccc.jpg,Tomb Raider: Legend,X360,Action,Eidos Interactive,Crystal Dynamics,,8.1,,,0.37,0.27,0.01,0.07,0.03,2006-04-11,
/games/boxart/full_4956053AmericaFrontccc.jpg,Party Hard,PC,Action,Unknown,TinyBuild Games,,,,0.37,,,,,,,2019-02-11
/games/boxart/full_8625218AmericaFrontccc.jpg,Mini Ninjas,Wii,Action,Eidos Interactive,IO Interactive,,7.6,,,0.37,0.16,,0.17,0.04,2009-09-08,
/games/boxart/full_6268791AmericaFrontccc.png,SAW,PS3,Action,Konami,Zombie Studios,,6.0,,,0.36,0.13,,0.17,0.06,2009-10-06,
/games/boxart/full_1155003AmericaFrontccc.png,Okami HD,PS4,Action,Capcom,Clover Studio,,,,,0.36,0.16,0.03,0.12,0.06,2017-12-12,2018-01-07
/games/boxart/full_1207424AmericaFrontccc.jpg,Dynasty Warriors 8: Xtreme Legends,PC,Action,Unknown,Koei Tecmo Games,,,,0.36,,,,,,,2019-02-11
/games/boxart/full_tom-clancys-hawx-2_4AmericaFront.jpg,Tom Clancy's HAWX 2,X360,Action,Ubisoft,Ubisoft Bucharest,,,,,0.36,0.24,0.01,0.09,0.03,2010-09-07,
/games/boxart/full_4737621AmericaFrontccc.jpg,The Incredibles: Rise of the Underminer,PS2,Action,THQ,Heavy Iron Studios,,6.1,,,0.36,0.18,,0.14,0.05,2005-11-01,
/games/boxart/full_5190560AmericaFrontccc.jpg,Hamtaro: Ham-Ham Heartbreak,GBA,Action,Nintendo,Nintendo,,8.0,,,0.36,0.26,,0.1,0.01,2003-04-08,
/games/boxart/full_3280778JapanFrontccc.jpg,Mobile Suit Z-Gundam,PS,Action,Bandai,Bandai,,,,,0.36,,0.34,,0.02,1997-12-11,
/games/boxart/407746ccc.jpg,Cubix Robots for Everyone: Clash 'n' Bash,GBA,Action,10TACLE Studios,Blitz Games,,,,,0.36,0.26,,0.1,0.01,2002-06-24,
/games/boxart/full_2615528AmericaFrontccc.jpg,The Wonderful 101,WiiU,Action,Nintendo,PlatinumGames,,8.0,,,0.36,0.15,0.08,0.11,0.02,2013-09-15,2018-03-14
/games/boxart/full_5023810AmericaFrontccc.jpg,Fist of The North Star: Lost Paradise,PS4,Action,Sega,Sega,,,,,0.36,0.09,0.18,0.05,0.03,2018-10-02,2018-09-11
/games/boxart/1638093ccc.jpg,NBA 2K6,XB,Action,2K Sports,Unknown,,,,,0.36,0.27,,0.08,0.01,2005-09-26,
/games/boxart/5746363ccc.jpg,Jurassic Park,NES,Action,Ocean,Ocean,,,,,0.36,0.25,,0.1,0.01,1993-06-01,
/games/boxart/6711346ccc.jpg,Mystical Ninja starring Goemon,N64,Action,Konami,Konami Computer Entertainment Osaka,,,,,0.36,0.07,0.23,0.02,0.04,1998-04-16,
/games/boxart/full_9726665AmericaFrontccc.jpg,Saban's Power Rangers: Lightspeed Rescue,N64,Action,THQ,Mass Media,,,,,0.36,0.29,,0.06,0.0,2000-09-28,
/games/boxart/full_4803869PALFrontccc.jpg,Toukiden,PSV,Action,Tecmo Koei,Omega Force,,,,,0.36,0.04,0.25,0.05,0.03,2014-02-11,2018-11-04
/games/boxart/2815640ccc.jpg,TMNT,Wii,Action,Ubisoft,Ubisoft Montreal,,,,,0.36,0.3,,0.03,0.03,2007-03-20,
/games/boxart/full_4729465AmericaFrontccc.jpg,Nintendo Labo: Toy-Con 02 Robot Kit,NS,Action,Nintendo,Nintendo EPD,,7.0,,,0.36,0.18,0.08,0.08,0.03,2018-04-20,2018-11-18
/games/boxart/full_spider-man-shattered-dimensions_0AmericaFront.jpg,Spider-Man: Shattered Dimensions,X360,Action,Activision,Beenox Studios,,8.2,,,0.36,0.24,,0.09,0.03,2010-09-07,
/games/boxart/full_digging-for-dinosaurs_1AmericaFront.jpg,Digging for Dinosaurs,DS,Action,Scholastic Inc.,CokeM Interactive,,,,,0.36,0.33,,,0.03,2010-10-26,
/games/boxart/full_1761699JapanFrontccc.jpg,Sentouchu: Densetsu no Shinobi to Survival Battle!,3DS,Action,Namco Bandai Games,Bandai Namco Games,,,,,0.36,,0.36,,,2013-10-17,2018-01-20
/games/boxart/full_lego-pirates-of-the-caribbean-the-video-game_393AmericaFront.jpg,LEGO Pirates of the Caribbean: The Video Game,PSP,Action,Disney Interactive Studios,Traveller's Tales,,6.8,,,0.36,0.12,,0.15,0.08,2011-05-10,
/games/boxart/full_1125362AmericaFrontccc.jpg,G-Force,PSP,Action,Disney Interactive Studios,Keen Games,,7.0,,,0.36,0.24,,0.07,0.05,2009-07-21,
/games/boxart/7541004ccc.jpg,Frogs And Flies,2600,Action,Mattel Interactive,Mattel,,,,,0.36,0.33,,0.02,0.0,1982-01-01,
/games/boxart/full_904552AmericaFrontccc.png,Hello Neighbor,PS4,Action,Gearbox Software,Dynamic Pixels,,,,,0.35,0.13,,0.16,0.06,2018-07-27,2018-11-06
/games/boxart/full_1291081AmericaFrontccc.jpg,Dark Void,PS3,Action,Capcom,Airtight Games,,6.1,,,0.35,0.18,,0.12,0.05,2010-01-19,
/games/boxart/9354887ccc.jpg,Blasto,PS,Action,Sony Computer Entertainment,Unknown,,4.6,,,0.35,0.2,,0.13,0.02,1998-04-01,
/games/boxart/1555848ccc.jpg,Batman: Rise of Sin Tzu,PS2,Action,Ubisoft,Ubisoft Montreal,,,,,0.35,0.17,,0.13,0.05,2003-10-16,
/games/boxart/1204ccc.jpg,Disney's Tarzan: Return to the Jungle,GBA,Action,Activision,Digital Eclipse,,6.9,,,0.35,0.25,,0.09,0.01,2002-09-14,
/games/boxart/full_5669539AmericaFrontccc.jpg,Timberman,PC,Action,Unknown,Digital Melody,,,,0.35,,,,,,,2019-02-11
/games/boxart/full_transformers-dark-of-the-moon_585AmericaFront.jpg,Transformers: Dark of the Moon,PS3,Action,Activision,High Moon Studios,,5.5,,,0.35,0.11,,0.18,0.06,2011-06-14,
/games/boxart/full_6053785AmericaFrontccc.jpg,Star Wars: Flight of the Falcon,GBA,Action,THQ,Pocket Studios,,,,,0.35,0.25,,0.09,0.01,2003-11-18,
/games/boxart/9882908ccc.jpg,Metal Gear Solid: The Twin Snakes,GC,Action,Konami,Silicon Knights,,8.1,,0.35,,,,,,2004-03-09,
/games/boxart/full_5197945AmericaFrontccc.jpg,Titan Souls,PC,Action,Devolver Digital,Acid Nerve,,,,0.35,,,,,,2015-04-14,
/games/boxart/full_dragon-ball-z-budokai-tenkaichi-2-jp-sales_618JapanFront.jpg,Dragon Ball Z: Budokai Tenkaichi 2 (JP sales),Wii,Action,Unknown,Unknown,,,,,0.35,0.15,0.14,0.05,0.01,,
/games/boxart/full_3235053AmericaFrontccc.jpg,Saban's Power Rangers: Lightspeed Rescue,PS,Action,THQ,Climax Group,,,,,0.35,0.19,,0.13,0.02,2000-09-26,
/games/boxart/1451754ccc.jpg,Chicken Shoot,Wii,Action,"Destination Software, Inc",Destination Software,,3.0,,,0.35,0.32,,0.0,0.02,2007-07-05,
/games/boxart/full_4040918AmericaFrontccc.jpg,King Arthur's Gold,PC,Action,Transhuman Design,Transhuman Design,,,,0.35,,,,,,2013-11-05,2019-02-11
/games/boxart/full_4219643AmericaFrontccc.jpg,Nioh: Complete Edition,PC,Action,Koei Tecmo,Team Ninja,,,,0.35,,,,,,2017-11-07,2020-08-05
/games/boxart/full_7317085AmericaFrontccc.jpg,One Piece: Pirate Warriors 3,PC,Action,Namco Bandai Games,Omega Force,,,,0.35,,,,,,2015-08-25,2018-01-12
/games/boxart/full_9916491AmericaFrontccc.jpg,Def Jam Icon,X360,Action,Electronic Arts,Unknown,,6.3,,,0.35,0.3,0.0,0.01,0.03,2007-03-06,
/games/boxart/full_mini-ninjas_383AmericaFront.jpg,Mini Ninjas,PS3,Action,Eidos Interactive,IO Interactive,,7.4,,,0.34,0.14,,0.15,0.06,2009-09-08,
/games/boxart/full_8327564AmericaFrontccc.jpg,Pirates of the Caribbean: At World's End,DS,Action,Disney Interactive Studios,Amaze Entertainment,,,,,0.34,0.3,0.01,0.01,0.03,2007-05-22,
/games/boxart/6340698ccc.jpg,Dynasty Warriors 5 Empires,PS2,Action,KOEI,Omega Force,,6.3,,,0.34,0.11,0.12,0.09,0.03,2006-03-28,
/games/boxart/full_8363169AmericaFrontccc.jpg,Mini Ninjas,DS,Action,Eidos Interactive,IO Interactive,,,,,0.34,0.16,,0.15,0.04,2009-09-08,
/games/boxart/full_6934249PALFrontccc.jpg,LEGO Jurassic World,PC,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,0.34,,,,,,2015-06-12,2018-04-06
/games/boxart/full_410654AmericaFrontccc.jpg,Driver 2 Advance,GBA,Action,Atari,Sennari Interactive,,6.8,,,0.34,0.25,,0.09,0.01,2002-10-22,
/games/boxart/8855545ccc.jpg,Freeway,2600,Action,Activision,Activision,,,,,0.34,0.32,,0.02,0.0,1981-01-01,
/games/boxart/4794668ccc.jpg,Alien's Return,2600,Action,ITT Family Games,Gem International Corporation,,,,,0.34,0.32,,0.02,0.0,1983-01-01,
/games/boxart/4935711ccc.jpg,Frostbite,2600,Action,Activision,Activision,,,,,0.34,0.32,,0.02,0.0,1983-08-14,
/games/boxart/2073274ccc.jpg,Avatar: The Last Airbender - The Burning Earth,DS,Action,THQ,TOSE Software,,,,,0.34,0.31,,0.0,0.03,2007-10-16,
/games/boxart/full_6981996AmericaFrontccc.jpg,SpongeBob SquarePants: The Yellow Avenger,DS,Action,THQ,Tantatus Interactive,,,,,0.34,0.31,,0.0,0.02,2005-11-07,
/games/boxart/6317616ccc.jpg,Conan,PS3,Action,THQ,Nihilistic Software,,,,,0.34,0.13,,0.15,0.05,2007-10-23,
/games/boxart/5821119ccc.jpg,Fantastic Voyage,2600,Action,20th Century Fox Video Games,20th Century Fox Video Games,,,,,0.34,0.32,,0.02,0.0,1982-01-01,
/games/boxart/full_7810399AmericaFrontccc.jpg,Tenchu Z,X360,Action,Microsoft,K2 LLC,,5.7,,,0.34,0.27,0.02,0.02,0.03,2007-06-12,
/games/boxart/full_2084587AmericaFrontccc.jpg,Ninja Gaiden: Dragon Sword,DS,Action,Tecmo,Team Ninja,8.3,8.0,,0.34,,,,,,2008-03-25,
/games/boxart/full_8793299AmericaFrontccc.jpg,Samurai Warriors 4,All,Action,Koei Tecmo,Omega Force,,,,0.34,,,,,,2014-10-21,2020-10-16
/games/boxart/3525111ccc.jpg,Bank Heist,2600,Action,20th Century Fox Video Games,20th Century Fox Video Games,,,,,0.34,0.32,,0.02,0.0,1983-01-01,
/games/boxart/full_5101289AmericaFrontccc.jpg,Tiny Tank,PS,Action,Sony Computer Entertainment,Appaloosa Interactive,,,,,0.34,0.19,,0.13,0.02,1999-09-01,
/games/boxart/full_1881898AmericaFrontccc.jpg,Dynasty Warriors 6 Empires,PS3,Action,KOEI,Omega Force,,6.4,,,0.34,0.14,0.15,0.03,0.02,2009-06-23,
/games/boxart/1606200ccc.jpg,Teenage Mutant Ninja Turtles,GC,Action,Konami,Konami,,,,,0.34,0.26,,0.07,0.01,2003-10-31,
/games/boxart/full_6834294AmericaFrontccc.jpg,Remember Me,PS3,Action,Capcom,DONTNOD Entertainment,,,,,0.34,0.1,,0.18,0.05,2013-06-04,2018-02-03
/games/boxart/full_6223818AmericaFrontccc.jpg,Iron Man 2,DS,Action,Sega,"Sega Studios, San Francisco",,,,,0.34,0.14,,0.16,0.03,2010-05-04,
/games/boxart/full_3738643AmericaFrontccc.jpg,Dynasty Warriors: Gundam 2,PS2,Action,Namco Bandai,Omega Force,6.7,4.9,,,0.34,0.04,0.25,0.03,0.01,2009-04-21,
/games/boxart/9925249ccc.jpg,Fade to Black,PS,Action,Electronic Arts,Delphine Software International,,,,,0.34,0.19,,0.13,0.02,1996-06-24,
/games/boxart/4148197ccc.jpg,Pirates of the Caribbean: At World's End,X360,Action,Disney Interactive Studios,Eurocom Entertainment Software,,,,,0.34,0.29,,0.02,0.03,2007-05-22,
/games/boxart/full_harry-potter-and-the-deathly-hallows-part-2_938AmericaFront.jpg,Harry Potter and the Deathly Hallows - Part 2,X360,Action,Electronic Arts,EA Bright Light,,4.8,,,0.33,0.19,,0.11,0.03,2011-07-12,
/games/boxart/full_samurai-warriors-3z_455JapanFront.jpg,Samurai Warriors 3Z,PS3,Action,Tecmo Koei,Omega Force,,,,,0.33,,0.33,,,2011-02-10,
/games/boxart/full_7745798JapanFrontccc.jpg,Sengoku Musou 3 Z,PS3,Action,Tecmo Koei,Omega Force,,,,,0.33,,0.33,,,2011-02-10,2018-04-24
/games/boxart/full_5936185AmericaFrontccc.jpg,Dishonored: Death of the Outsider,PS4,Action,Bethesda Softworks,Arkane Studios,,,,,0.33,0.1,,0.18,0.05,2017-09-15,2018-03-03
/games/boxart/full_7403070AmericaFrontccc.jpg,Night at the Museum: Battle of the Smithsonian,DS,Action,Majesco,"Pipeworks Software, Inc.",,,,,0.33,0.12,,0.18,0.04,2009-05-05,
